,queryNumber,tableId,queryContents,relevance,queryLength,queryStringLength,numCols,numRows,firstColHits,secondColHits,pageTitle_idf,sectionTitle_idf,tableCaption_idf,tableHeading_idf,tableBody_idf,all_idf,earlyWE,late-maxWE,late-avgWE,late-sumWE,cearly,cmax,csum,cavg,google_early,google_late_max,google_late_avg,google_late_sum 
1501,30,table-0779-302,pain medications,0,2,16,4,3,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.5942,1.0,0.2334,11.6691,0.0,0.0,0.0,0.0,0.3933,1.0000,0.1180,5.6621
1502,30,table-1012-982,pain medications,0,2,16,2,7,0,5,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7170000000000001,1.0,0.3286,24.9708,0.049,0.1,0.1,0.0167,0.5063,1.0000,0.1742,13.2394
1503,30,table-0779-303,pain medications,0,2,16,2,4,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.6328,1.0,0.2895,7.5258,0.0,0.0,0.0,0.0,0.4303,1.0000,0.1665,3.9955
1504,30,table-1068-320,pain medications,0,2,16,2,2,0,1,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.8086,1.0,0.4023,36.2044,0.0,0.0,0.0,0.0,0.6659,1.0000,0.2374,20.8912
1505,30,table-1502-628,pain medications,0,2,16,3,5,0,2,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7041,1.0,0.2963,21.9278,0.0981,0.16899999999999998,0.26899999999999996,0.0224,0.5121,1.0000,0.1513,11.1941
1506,30,table-1012-983,pain medications,0,2,16,2,10,0,2,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7058,1.0,0.3131,43.2101,0.0289,0.0645,0.0645,0.0054,0.4760,1.0000,0.1282,17.6985
1507,30,table-1040-364,pain medications,0,2,16,4,9,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.5418,1.0,0.2269,10.8902,0.0,0.0,0.0,0.0,0.3407,1.0000,0.1038,4.7736
1508,30,table-1000-972,pain medications,0,2,16,3,17,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7743,1.0,0.3043,40.1724,0.0,0.0,0.0,0.0,0.5966,1.0000,0.1694,22.0156
1509,30,table-0010-999,pain medications,0,2,16,6,5,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4646,1.0,0.1852,7.0383,0.0,0.0,0.0,0.0,0.2987,1.0000,0.0861,3.2721
1510,30,table-1512-23,pain medications,0,2,16,3,1,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4551,1.0,0.1995,4.3895,0.0,0.0,0.0,0.0,0.3497,1.0000,0.1266,2.2783
1511,30,table-1465-56,pain medications,0,2,16,3,7,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7334,1.0,0.3309,44.3365,0.0,0.0,0.0,0.0,0.5533,1.0000,0.1644,21.3781
1512,30,table-0529-692,pain medications,0,2,16,2,14,0,3,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7349,1.0,0.3608,8.6582,0.0,0.0,0.0,0.0,0.4942,1.0000,0.1719,4.1263
1513,30,table-0277-66,pain medications,0,2,16,4,1,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.5364,1.0,0.2796,5.0332,0.0,0.0,0.0,0.0,0.3882,1.0000,0.1403,2.5253
1514,30,table-0962-415,pain medications,0,2,16,4,1,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.562,1.0,0.2923,3.5074,0.0,0.0,0.0,0.0,0.4548,1.0000,0.1929,2.3149
1515,30,table-0884-479,pain medications,0,2,16,1,0,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.6103,1.0,0.2303,54.8021,0.0,0.0,0.0,0.0,0.4129,1.0000,0.1179,26.8848
1516,30,table-0068-913,pain medications,0,2,16,4,1,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4993,1.0,0.2443,4.8852,0.0,0.0,0.0,0.0,0.3383,1.0000,0.1228,2.4563
1517,30,table-0837-154,pain medications,0,2,16,4,35,0,2,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7006,1.0,0.3112,83.4067,0.0,0.0,0.0,0.0,0.5634,1.0000,0.1442,38.6495
1518,30,table-0458-118,pain medications,0,2,16,5,20,3,3,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.5949,1.0,0.2444,243.3831,0.0371,0.062,0.062,0.0103,0.4359,1.0000,0.0997,98.7179
1519,30,table-0367-68,pain medications,0,2,16,3,12,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4921,1.0,0.223,16.5022,0.0,0.0,0.0,0.0,0.2251,1.0000,0.0713,5.2768
1520,30,table-0682-592,pain medications,0,2,16,3,4,1,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.5781,1.0,0.2456,36.8439,0.0801,0.0722,0.1367,0.0456,0.3680,1.0000,0.0899,13.4800
1521,30,table-0213-877,pain medications,0,2,16,2,9,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.3963,1.0,0.1572,6.6026,0.3581,0.7906,1.5811,0.1757,0.2297,1.0000,0.0744,2.6768
1522,30,table-0008-100,pain medications,0,2,16,1,0,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.3616,0.2991,0.21600000000000003,1.2957,0.0,0.0,0.0,0.0,0.0630,0.0732,0.0341,0.2044
1523,30,table-1529-626,pain medications,0,2,16,1,0,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4755,0.5351,0.2382,2.8586,0.0,0.0,0.0,0.0,0.1919,0.1707,0.0730,0.8755
1524,30,table-0690-633,pain medications,0,2,16,5,20,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4533,1.0,0.2065,15.2844,0.0,0.0,0.0,0.0,0.2722,1.0000,0.0905,6.6999
1525,30,table-0852-367,pain medications,0,2,16,1,0,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.6472,1.0,0.3754,2.2522,0.0,0.0,0.0,0.0,0.5044,1.0000,0.2689,1.6133
1526,30,table-1438-722,pain medications,0,2,16,4,9,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.3025,0.3443,0.1146,8.4799,0.0,0.0,0.0,0.0,0.1570,0.2224,0.0529,3.5964
1527,30,table-1233-291,pain medications,0,2,16,4,4,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.2493,1.0,0.1175,11.0439,0.0,0.0,0.0,0.0,0.1528,1.0000,0.0611,5.9838
1528,30,table-1303-115,pain medications,0,2,16,6,5,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.6662,1.0,0.2856,25.1369,0.0388,0.1414,0.1414,0.0094,0.4509,1.0000,0.1422,12.5113
1529,30,table-0596-452,pain medications,0,2,16,8,32,2,2,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.5228,1.0,0.2207,173.0503,0.0,0.0,0.0,0.0,0.3109,1.0000,0.0776,59.6132
1530,30,table-0458-122,pain medications,0,2,16,5,36,3,3,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.6354,1.0,0.2555,183.4534,0.0713,0.0778,0.1214,0.0202,0.4867,1.0000,0.1153,81.8851
1531,30,table-1253-970,pain medications,0,2,16,2,13,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7190000000000001,1.0,0.3209,8.3422,0.1487,0.5,0.9025,0.0752,0.6135,1.0000,0.2332,4.6631
1532,30,table-0209-9,pain medications,0,2,16,6,4,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4003,1.0,0.1496,12.8648,0.0,0.0,0.0,0.0,0.1758,1.0000,0.0537,4.5069
1533,30,table-1253-975,pain medications,0,2,16,2,8,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.6514,1.0,0.3137,10.6659,0.1266,0.5,0.5527,0.0461,0.6665,1.0000,0.2721,5.9852
1534,30,table-0225-274,pain medications,0,2,16,10,2,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.467,1.0,0.2248,7.1946,0.0,0.0,0.0,0.0,0.2712,1.0000,0.0911,3.0984
1535,30,table-0802-722,pain medications,0,2,16,5,15,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.4621,1.0,0.1855,10.0188,0.09300000000000001,0.25,0.25,0.0208,0.2175,1.0000,0.0710,3.5505
1536,30,table-1434-888,pain medications,0,2,16,7,5,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7361,1.0,0.3308,19.1845,0.0156,0.1,0.1,0.0083,0.5090,1.0000,0.1792,9.6775
1537,30,table-0971-924,pain medications,0,2,16,5,5,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.6979,1.0,0.3046,21.9318,0.0,0.0,0.0,0.0,0.5122,1.0000,0.1579,11.3659
1538,30,table-1576-435,pain medications,0,2,16,2,6,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.8024,1.0,0.3853,16.1844,0.1074,0.1291,0.1868,0.0623,0.6911,1.0000,0.2558,11.7671
1539,30,table-1576-434,pain medications,0,2,16,3,17,0,0,11.7386,16.2546,15.4066,17.3536,9.2161,8.3281,0.7390000000000001,1.0,0.3352,40.225,0.1074,0.1291,0.1868,0.0623,0.6714,1.0000,0.2440,30.2608
1540,31,table-1537-765,football clubs city,2,3,19,7,5,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7127,1.0,0.2222,22.0007,0.0,0.0,0.0,0.0,0.5454,1.0000,0.1511,14.5052
1541,31,table-0803-130,football clubs city,2,3,19,2,3,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.6344,1.0,0.2771,8.3136,0.3167,0.5,1.0,0.0833,0.5618,1.0000,0.2294,5.5065
1542,31,table-1550-993,football clubs city,2,3,19,2,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.878,1.0,0.3927,8.2476,0.0,0.0,0.0,0.0,0.8219,1.0000,0.3118,5.6128
1543,31,table-1550-200,football clubs city,2,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8769,1.0,0.4127,11.1437,0.0,0.0,0.0,0.0,0.7930,1.0000,0.2969,8.0162
1544,31,table-0151-847,football clubs city,2,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8653,1.0,0.3677,11.0316,0.0,0.0,0.0,0.0,0.7496,1.0000,0.2542,6.8644
1545,31,table-1550-202,football clubs city,2,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8269,1.0,0.3678,12.1371,0.0,0.0,0.0,0.0,0.7252,1.0000,0.2566,8.4666
1546,31,table-0257-379,football clubs city,2,3,19,4,13,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8081,1.0,0.2938,30.8532,0.2913,0.5,1.0,0.0833,0.6906,1.0000,0.1889,18.1325
1547,31,table-0309-232,football clubs city,2,3,19,4,7,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.6834,1.0,0.2354,16.9473,0.0,0.0,0.0,0.0,0.5998,1.0000,0.1830,10.4307
1548,31,table-0730-628,football clubs city,2,3,19,5,8,1,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.6863,1.0,0.2602,32.7914,0.0,0.0,0.0,0.0,0.4471,1.0000,0.1364,15.5490
1549,31,table-0405-992,football clubs city,2,3,19,6,8,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8227,1.0,0.3023,25.3909,0.0,0.0,0.0,0.0,0.6585,1.0000,0.1689,13.6792
1550,31,table-1550-209,football clubs city,2,3,19,3,7,1,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8207,1.0,0.3373,14.1652,0.0,0.0,0.0,0.0,0.7023,1.0000,0.2329,9.0838
1551,31,table-1550-199,football clubs city,2,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8671,1.0,0.3924,10.5944,0.0,0.0,0.0,0.0,0.7852,1.0000,0.2833,7.6485
1552,31,table-1550-211,football clubs city,2,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8512,1.0,0.3523,11.6258,0.0,0.0,0.0,0.0,0.7741,1.0000,0.2659,8.7754
1553,31,table-0221-714,football clubs city,2,3,19,4,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7129,1.0,0.2685,11.2777,0.0,0.0,0.0,0.0,0.6525,1.0000,0.2089,8.7741
1554,31,table-1550-201,football clubs city,2,3,19,3,2,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8809,1.0,0.3788,12.4991,0.0,0.0,0.0,0.0,0.7935,1.0000,0.2849,8.5459
1555,31,table-0419-518,football clubs city,2,3,19,2,5,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8271,1.0,0.3291,11.8493,0.0,0.0,0.0,0.0,0.8201,1.0000,0.2816,8.4480
1556,31,table-1590-536,football clubs city,2,3,19,2,4,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8471,1.0,0.3345,10.0346,0.0,0.0,0.0,0.0,0.8085,1.0000,0.2774,7.4885
1557,31,table-1537-751,football clubs city,2,3,19,3,12,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.42,1.0,0.1686,7.0818,0.0,0.0,0.0,0.0,0.8939,1.0000,0.3700,7.7704
1558,31,table-1550-999,football clubs city,2,3,19,2,8,0,1,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.5746,1.0,0.2088,10.0233,0.0,0.0,0.0,0.0,0.5810,1.0000,0.1951,6.4369
1559,31,table-1551-19,football clubs city,2,3,19,2,9,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.5953,1.0,0.2318,10.4296,0.0,0.0,0.0,0.0,0.6393,1.0000,0.2123,7.0068
1560,31,table-1032-853,football clubs city,2,3,19,4,8,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7137,1.0,0.2678,24.101,0.2712,0.5,1.0,0.0625,0.5532,1.0000,0.1621,13.1337
1561,31,table-1550-198,football clubs city,2,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8755,1.0,0.3875,10.4621,0.0,0.0,0.0,0.0,0.8199,1.0000,0.3105,7.4530
1562,31,table-0419-513,football clubs city,2,3,19,2,6,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8420000000000001,1.0,0.3492,9.4286,0.0,0.0,0.0,0.0,0.8630,1.0000,0.3439,7.2216
1563,31,table-1550-196,football clubs city,2,3,19,3,5,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8739,1.0,0.3828,13.7821,0.0,0.0,0.0,0.0,0.7853,1.0000,0.2728,9.0024
1564,31,table-0347-736,football clubs city,2,3,19,4,9,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.597,1.0,0.1713,11.821,0.0,0.0,0.0,0.0,0.5724,1.0000,0.1592,8.1169
1565,31,table-0810-501,football clubs city,2,3,19,4,10,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.6442,1.0,0.2397,27.326,0.0,0.0,0.0,0.0,0.4699,1.0000,0.1465,14.5012
1566,31,table-0151-848,football clubs city,2,3,19,3,5,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8228,1.0,0.3432,11.3249,0.0,0.0,0.0,0.0,0.7533,1.0000,0.2521,6.8054
1567,31,table-0151-840,football clubs city,2,3,19,3,6,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8685,1.0,0.3716,11.1483,0.0,0.0,0.0,0.0,0.7438,1.0000,0.2483,6.7045
1568,31,table-0273-904,football clubs city,2,3,19,2,16,0,1,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7224,1.0,0.2795,10.9019,0.0,0.0,0.0,0.0,0.6840,1.0000,0.2206,7.9403
1569,31,table-1625-503,football clubs city,1,3,19,2,3,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.6604,1.0,0.2706,8.9313,0.0,0.0,0.0,0.0,0.5963,1.0000,0.2007,5.4192
1570,31,table-1550-207,football clubs city,1,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8829,1.0,0.4099,11.0663,0.0,0.0,0.0,0.0,0.8387,1.0000,0.3331,7.9939
1571,31,table-1517-710,football clubs city,1,3,19,3,5,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8621,1.0,0.3816,17.1721,0.0,0.0,0.0,0.0,0.7546,1.0000,0.2567,11.5517
1572,31,table-1565-710,football clubs city,1,3,19,2,12,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7791,1.0,0.2808,24.4293,0.0,0.0,0.0,0.0,0.7180,1.0000,0.2044,14.7187
1573,31,table-1565-676,football clubs city,1,3,19,2,12,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7213,1.0,0.2835,22.963,0.0,0.0,0.0,0.0,0.7116,1.0000,0.2144,13.5047
1574,31,table-1550-206,football clubs city,1,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8762,1.0,0.4107,11.0895,0.0,0.0,0.0,0.0,0.8155,1.0000,0.3106,7.4549
1575,31,table-1627-2,football clubs city,1,3,19,3,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.9018,1.0,0.4495,12.136,0.0,0.0,0.0,0.0,0.7745,1.0000,0.2868,8.6038
1576,31,table-1549-983,football clubs city,1,3,19,2,8,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7697,1.0,0.2855,17.9867,0.0,0.0,0.0,0.0,0.5563,1.0000,0.1494,8.9641
1577,31,table-1565-65,football clubs city,1,3,19,2,11,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8085,1.0,0.2925,23.69,0.0,0.0,0.0,0.0,0.7632,1.0000,0.2174,15.0014
1578,31,table-1437-521,football clubs city,1,3,19,4,12,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.6822,1.0,0.2242,21.5251,0.0,0.0,0.0,0.0,0.4631,1.0000,0.1308,11.3825
1579,31,table-1551-37,football clubs city,1,3,19,2,5,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7673,1.0,0.2622,9.4392,0.0,0.0,0.0,0.0,0.6826,1.0000,0.2141,6.4239
1580,31,table-0202-113,football clubs city,1,3,19,3,24,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7467,1.0,0.2705,25.9675,0.0,0.0,0.0,0.0,0.6473,1.0000,0.1757,15.2881
1581,31,table-1197-397,football clubs city,1,3,19,5,8,0,1,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8471,1.0,0.3326,18.959,0.0,0.0,0.0,0.0,0.7346,1.0000,0.2198,12.5274
1582,31,table-1594-912,football clubs city,1,3,19,2,8,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7661,1.0,0.2726,12.2684,0.0,0.0,0.0,0.0,0.6690,1.0000,0.1927,7.5140
1583,31,table-1287-861,football clubs city,1,3,19,4,12,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8408,1.0,0.3125,16.8739,0.0,0.0,0.0,0.0,0.7668,1.0000,0.2184,11.1367
1584,31,table-0583-847,football clubs city,1,3,19,4,9,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8753,1.0,0.3373,18.2127,0.0,0.0,0.0,0.0,0.7702,1.0000,0.2166,11.0451
1585,31,table-0873-520,football clubs city,1,3,19,4,8,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8287,1.0,0.3144,19.8101,0.0,0.0,0.0,0.0,0.7157,1.0000,0.2068,12.4078
1586,31,table-0583-846,football clubs city,0,3,19,5,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8817,1.0,0.3695,15.5181,0.0,0.0,0.0,0.0,0.8055,1.0000,0.2385,10.0170
1587,31,table-1244-685,football clubs city,0,3,19,7,1,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8252,1.0,0.3138,20.7128,0.0,0.0,0.0,0.0,0.6445,1.0000,0.1691,10.6546
1588,31,table-1551-35,football clubs city,0,3,19,2,3,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.8679,1.0,0.3593,8.622,0.0,0.0,0.0,0.0,0.7552,1.0000,0.2814,5.9089
1589,31,table-1280-478,football clubs city,0,3,19,4,8,8,8,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7185,1.0,0.2222,98.0039,0.0,0.0,0.0,0.0,0.4940,1.0000,0.1071,43.0652
1590,31,table-0017-237,football clubs city,0,3,19,4,19,0,9,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.703,1.0,0.2206,27.1373,0.0,0.0,0.0,0.0,0.4779,1.0000,0.1147,12.0389
1591,31,table-0109-676,football clubs city,0,3,19,5,5,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7779,1.0,0.2924,24.5576,0.3167,0.5,1.0,0.0625,0.6080,1.0000,0.1709,13.3290
1592,31,table-1037-819,football clubs city,0,3,19,7,9,0,0,14.6949,20.6088,19.1706,26.0304,14.0337,10.2164,0.7403,1.0,0.2568,14.6395,0.0,0.0,0.0,0.0,0.5309,1.0000,0.1613,8.2269
1593,32,table-1577-566,healthy food cost,2,3,17,3,6,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7231,1.0,0.3278,16.7162,0.0,0.0,0.0,0.0,0.5944,1.0000,0.1911,9.7468
1594,32,table-1460-55,healthy food cost,1,3,17,3,7,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7251,1.0,0.3269,20.5939,0.0,0.0,0.0,0.0,0.5917,1.0000,0.1591,10.0243
1595,32,table-1598-564,healthy food cost,0,3,17,2,6,3,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7901,1.0,0.3233,23.2782,0.0,0.0,0.0,0.0,0.6478,1.0000,0.1707,12.2939
1596,32,table-1636-103,healthy food cost,0,3,17,4,7,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.6224,1.0,0.2039,48.9371,0.0,0.0,0.0,0.0,0.4002,1.0000,0.0813,18.7881
1597,32,table-1547-176,healthy food cost,0,3,17,3,13,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7274,1.0,0.2721,43.2579,0.0,0.0,0.0,0.0,0.5288,1.0000,0.1176,18.6961
1598,32,table-1598-562,healthy food cost,0,3,17,3,7,1,3,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7567,1.0,0.2849,70.9336,0.0,0.0,0.0,0.0,0.6022,1.0000,0.1259,31.3546
1599,32,table-1547-182,healthy food cost,0,3,17,3,6,0,2,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7343,1.0,0.2783,88.4932,0.0,0.0,0.0,0.0,0.5630,1.0000,0.1186,37.3472
1600,32,table-0867-339,healthy food cost,0,3,17,3,18,5,5,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7176,1.0,0.2523,126.4227,0.0,0.0,0.0,0.0,0.4771,1.0000,0.0958,46.5386
1601,32,table-0290-355,healthy food cost,0,3,17,2,34,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.6002,1.0,0.1973,60.9569,0.0212,0.0354,0.0354,0.0071,0.3550,1.0000,0.0723,21.0320
1602,32,table-1538-252,healthy food cost,0,3,17,6,44,2,2,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.6087,1.0,0.2045,140.5155,0.0283,0.0472,0.0472,0.0094,0.3520,1.0000,0.0726,47.9477
1603,32,table-1434-920,healthy food cost,0,3,17,3,11,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.6504,1.0,0.2693,134.8953,0.0132,0.0456,0.0456,0.0023,0.4403,1.0000,0.0978,48.7198
1604,32,table-1249-391,healthy food cost,0,3,17,3,13,2,2,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.677,1.0,0.2661,112.5503,0.0344,0.0625,0.125,0.0083,0.4942,1.0000,0.1308,53.3605
1605,32,table-1631-88,healthy food cost,0,3,17,4,52,3,3,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.6209,1.0,0.2226,154.9328,0.0,0.0,0.0,0.0,0.3797,1.0000,0.0794,55.0093
1606,32,table-1604-743,healthy food cost,0,3,17,5,3,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.5265,1.0,0.1938,10.4646,0.0,0.0,0.0,0.0,0.2843,1.0000,0.0778,3.7328
1607,32,table-1604-759,healthy food cost,0,3,17,5,4,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.5532,1.0,0.2038,11.6147,0.0,0.0,0.0,0.0,0.3082,1.0000,0.0827,4.2182
1608,32,table-0174-290,healthy food cost,0,3,17,3,4,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7254,1.0,0.308,11.0898,0.0174,0.0429,0.0429,0.0029,0.5586,1.0000,0.1662,5.9849
1609,32,table-0214-699,healthy food cost,0,3,17,4,28,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.5064,1.0,0.1592,112.6826,0.0,0.0,0.0,0.0,0.2833,1.0000,0.0607,38.4537
1610,32,table-1421-186,healthy food cost,0,3,17,8,7,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.5848,1.0,0.2182,13.7491,0.0,0.0,0.0,0.0,0.4197,1.0000,0.1246,7.4736
1611,32,table-0263-897,healthy food cost,0,3,17,5,4,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.5131,1.0,0.2283,8.9024,0.0,0.0,0.0,0.0,0.2860,1.0000,0.0930,3.6272
1612,32,table-1608-249,healthy food cost,0,3,17,3,10,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.6624,1.0,0.2612,17.2405,0.0,0.0,0.0,0.0,0.4352,1.0000,0.1211,7.9946
1613,32,table-0092-585,healthy food cost,0,3,17,4,9,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.4729,1.0,0.1642,18.715,0.0,0.0,0.0,0.0,0.3039,1.0000,0.0830,7.7217
1614,32,table-0972-522,healthy food cost,0,3,17,2,15,0,2,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7624,1.0,0.2893,167.5157,0.0335,0.0668,0.1336,0.0067,0.6036,1.0000,0.1221,69.9820
1615,32,table-0573-741,healthy food cost,0,3,17,3,12,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.6208,1.0,0.2189,43.346000000000004,0.0,0.0,0.0,0.0,0.3965,1.0000,0.0999,19.7727
1616,32,table-0450-569,healthy food cost,0,3,17,5,8,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.5355,1.0,0.1688,22.2755,0.0,0.0,0.0,0.0,0.3739,1.0000,0.0916,9.6227
1617,32,table-0038-987,healthy food cost,0,3,17,3,4,0,0,23.3199,21.8848,20.7858,26.0304,12.6449,12.43,0.7508,1.0,0.32899999999999996,9.8698,0.0187,0.0442,0.0442,0.0029,0.5565,1.0000,0.1761,5.2831
